AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2018,"Parohia Ortodoxa Romana ""Sfantul Cuvios Vasile de la Poiana Marului""",Constructia Centrului Social Cultural “Filantropia”,"Functionare, mentenanta",-0.020669616,-0.599643867,Europa,Republica Moldova,0,22000,22000
1/1/2018,"Parohia Ortodoxa Romana ""Sfantul Cuvios Vasile de la Poiana Marului""",Constructia Centrului Social Cultural “Filantropia”,"Functionare, mentenanta",-0.023195902,-0.672933673,Europa,Republica Moldova,0,22000,22000
1/1/2017,"Parohia Ortodoxa Romana ""Sfantul Cuvios Vasile de la Poiana Marului""",Constructia Centrului Social Cultural “Filantropia”,"Functionare, mentenanta",-0.025530398,-0.599456586,Europa,Republica Moldova,-38.060000000,66375,66336.94
1/1/2017,"Parohia Ortodoxa Romana ""Sfantul Cuvios Vasile de la Poiana Marului""",Constructia Centrului Social Cultural “Filantropia”,"Functionare, mentenanta",-0.034939334,-0.820379451,Europa,Republica Moldova,-38.060000000,66375,66336.94
1/1/2020,"Parohia Ortodoxa Romana ""Sfanta Melania Romana"" Ragusa",Achizitionarea usilor si geamurilor pentru spatiul liturgic,"Functionare, mentenanta",-0.030389501,-0.599229904,Europa,Italia,0,91808,91808
1/1/2020,"Parohia Ortodoxa Romana ""Sfanta Melania Romana"" Ragusa",Achizitionarea usilor si geamurilor pentru spatiul liturgic,"Functionare, mentenanta",-0.045889498,-0.904863788,Europa,Italia,0,91808,91808
1/1/2015,"Parohia Ortodoxa romana ""Sfanta Cuvioasa Parascheva"", s. Chetrosu, raionul Drochia",Dezvoltarea culturii romanesti prin pictarea unei biserici in stil bizantin,"Functionare, mentenanta",-0.035246607,-0.598963836,Europa,Republica Moldova,,,50625
1/1/2015,"Parohia Ortodoxa romana ""Sfanta Cuvioasa Parascheva"", s. Chetrosu, raionul Drochia",Dezvoltarea culturii romanesti prin pictarea unei biserici in stil bizantin,"Functionare, mentenanta",-0.045159716,-0.767422415,Europa,Republica Moldova,,,50625
1/1/2019,"Parohia Ortodoxa Romana ""Sfanta Agata"" Catania",Restructurarea altarului bisericii,"Functionare, mentenanta",-0.040101397,-0.598658398,Europa,Italia,0,40000,40000
1/1/2019,"Parohia Ortodoxa Romana ""Sfanta Agata"" Catania",Restructurarea altarului bisericii,"Functionare, mentenanta",-0.049012818,-0.731693598,Europa,Italia,0,40000,40000
1/1/2015,"Parohia Ortodoxa Romana ""Nasterea cinstitului Proroc, inaintemergatorul si Botezatorul Ioan""","Consolidarea efortului de promovare a valorii spiritualitatii romanesti prin constructia bisericii Parohiei Ortodoxe Romane nasterea cinstitului proroc, inaintemergatorul si Botezatorul Ioan in anul 2015","Functionare, mentenanta",-0.044953551,-0.598313612,Europa,Republica Moldova,,,48199
1/1/2015,"Parohia Ortodoxa Romana ""Nasterea cinstitului Proroc, inaintemergatorul si Botezatorul Ioan""","Consolidarea efortului de promovare a valorii spiritualitatii romanesti prin constructia bisericii Parohiei Ortodoxe Romane nasterea cinstitului proroc, inaintemergatorul si Botezatorul Ioan in anul 2015","Functionare, mentenanta",-0.056990863,-0.758525377,Europa,Republica Moldova,,,48199
1/1/2018,"Parohia Ortodoxa Romana ""Acoperamantul Maicii Domnului""",Dezvoltarea culturii si a civilizatiei romanesti prin pictura unei biserici,"Functionare, mentenanta",-0.049802749,-0.597929499,Europa,Republica Moldova,0,45000,45000
1/1/2018,"Parohia Ortodoxa Romana ""Acoperamantul Maicii Domnului""",Dezvoltarea culturii si a civilizatiei romanesti prin pictura unei biserici,"Functionare, mentenanta",-0.062253437,-0.747411874,Europa,Republica Moldova,0,45000,45000
1/1/2015,"Parohia Ortodoxa Romana ""Acoperamantul Maicii Domnului""",Dezvoltarea culturii si a civilizatiei romanesti prin pictura unei biserici,"Functionare, mentenanta",-0.054648675,-0.597506086,Europa,Republica Moldova,,,49950
1/1/2015,"Parohia Ortodoxa Romana ""Acoperamantul Maicii Domnului""",Dezvoltarea culturii si a civilizatiei romanesti prin pictura unei biserici,"Functionare, mentenanta",-0.069813682,-0.763314024,Europa,Republica Moldova,,,49950
1/1/2019,"Parohia Ortodoxa ""Sfantul Nectarie"" Tours",Lucrari de finalizare a restaurarii bisericii romanilor de pe Valea Loirei (Tours),"Functionare, mentenanta",-0.059491008,-0.597043399,Europa,Franta,-17181.76,40000,22818.24
1/1/2019,"Parohia Ortodoxa ""Sfantul Nectarie"" Tours",Lucrari de finalizare a restaurarii bisericii romanilor de pe Valea Loirei (Tours),"Functionare, mentenanta",-0.067032565,-0.672729396,Europa,Franta,-17181.76,40000,22818.24
1/1/2017,"Parohia Ortodoxa ""Sfanta Treime""","Reparatie centru pastoral al Parohiei Ortodoxe Romane din Bari, Italia ","Functionare, mentenanta",-0.064329432,-0.596541469,Europa,Italia,0.300000000,84857,84857.3
1/1/2017,"Parohia Ortodoxa ""Sfanta Treime""","Reparatie centru pastoral al Parohiei Ortodoxe Romane din Bari, Italia ","Functionare, mentenanta",-0.094656220,-0.877768682,Europa,Italia,0.300000000,84857,84857.3
1/1/2015,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Executarea de instalatii sanitare si de climatizare la cripta bisericii si centrul social-cultural roman din Verona,"Functionare, mentenanta",-0.069163627,-0.596000330,Europa,Italia,,,43168.28
1/1/2015,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Executarea de instalatii sanitare si de climatizare la cripta bisericii si centrul social-cultural roman din Verona,"Functionare, mentenanta",-0.085750709,-0.738935380,Europa,Italia,,,43168.28
1/1/2019,Organizatia per Menaxhimin e Destinacionit,Centrul de Informare al Romaniei din Korcea (Albania),"Functionare, mentenanta",-0.073993275,-0.595420016,Europa,Albania,-3198.48,50000,46801.52
1/1/2019,Organizatia per Menaxhimin e Destinacionit,Centrul de Informare al Romaniei din Korcea (Albania),"Functionare, mentenanta",-0.093232152,-0.750234248,Europa,Albania,-3198.48,50000,46801.52
1/1/2015,"Manastirea cu hramul ""Sfantul Apostol Andrei"" din localitatea Durlesti",Pictura bizantina aplicata in interiorul manastirii Sfantul Apostol Andrei,"Functionare, mentenanta",-0.078818061,-0.594800566,Europa,Republica Moldova,,,44929.39
1/1/2015,"Manastirea cu hramul ""Sfantul Apostol Andrei"" din localitatea Durlesti",Pictura bizantina aplicata in interiorul manastirii Sfantul Apostol Andrei,"Functionare, mentenanta",-0.098491658,-0.743267380,Europa,Republica Moldova,,,44929.39
1/1/2019,"Manastirea ""Sf. Ioan cel Nou de la Suceava"" Crasna","Restaurare, consolidare si reabilitare a arhitecturii bisericii","Functionare, mentenanta",-0.083637666,-0.594142021,Europa,Ucraina,-49000,49000,0
1/1/2019,"Manastirea ""Sf. Ioan cel Nou de la Suceava"" Crasna","Restaurare, consolidare si reabilitare a arhitecturii bisericii","Functionare, mentenanta",-0.083637666,-0.594142021,Europa,Ucraina,-49000,49000,0
1/1/2018,Learning and Development Multicultural Centre LTD,Scoala romaneasca din Liverpool - Nicolae Iorga,"Functionare, mentenanta",-0.088451773,-0.593444424,Europa,Marea Britanie,-6784,17100,10316
1/1/2018,Learning and Development Multicultural Centre LTD,Scoala romaneasca din Liverpool - Nicolae Iorga,"Functionare, mentenanta",-0.093521043,-0.627455383,Europa,Marea Britanie,-6784,17100,10316
1/1/2015,Institutul Roman - Biblioteca Romana din Freiburg,"Inlocuirea unor fereste montate in secolul XIX-lea, cand a fost construita cladirea bibliotecii, proprietate a Asociatiei, cu termopane, pentru protejarea celor aflate in cea mai mare biblioteca romaneasca aflata in afara granitelor tarii","Functionare, mentenanta",-0.093260067,-0.592707820,Europa,Germania,,,45000
1/1/2015,Institutul Roman - Biblioteca Romana din Freiburg,"Inlocuirea unor fereste montate in secolul XIX-lea, cand a fost construita cladirea bibliotecii, proprietate a Asociatiei, cu termopane, pentru protejarea celor aflate in cea mai mare biblioteca romaneasca aflata in afara granitelor tarii","Functionare, mentenanta",-0.116575084,-0.740884775,Europa,Germania,,,45000
1/1/2020,Institutul Hispano-Roman,Dotare IT - Scoala romaneasca din Castellon - Nicolae Iorga,"Functionare, mentenanta",-0.098062231,-0.591932259,Europa,Spania,-266.05,8181,7914.95
1/1/2020,Institutul Hispano-Roman,Dotare IT - Scoala romaneasca din Castellon - Nicolae Iorga,"Functionare, mentenanta",-0.102374218,-0.617960671,Europa,Spania,-266.05,8181,7914.95
1/1/2018,Institutie Privata Muzeul de Istorie si Etnografie a Romanilor din Transcarpatia,"Casa memoriala ""Ilies Filip""- cercetare, achizitie si valorificare muzeala","Functionare, mentenanta",-0.102857949,-0.591117791,Europa,Ucraina,-1554.12,65340,63785.88
1/1/2018,Institutie Privata Muzeul de Istorie si Etnografie a Romanilor din Transcarpatia,"Casa memoriala ""Ilies Filip""- cercetare, achizitie si valorificare muzeala","Functionare, mentenanta",-0.139307309,-0.800589838,Europa,Ucraina,-1554.12,65340,63785.88
1/1/2019,"Institutia Publica Liceul teoretic ""Mihai Eminescu"" Balti","Achizitia, intretinerea si dotarea unitatilor de invatamant","Functionare, mentenanta",-0.107646907,-0.590264469,Europa,Republica Moldova,-2213.05,22000,19786.95
1/1/2019,"Institutia Publica Liceul teoretic ""Mihai Eminescu"" Balti","Achizitia, intretinerea si dotarea unitatilor de invatamant","Functionare, mentenanta",-0.119480262,-0.655150767,Europa,Republica Moldova,-2213.05,22000,19786.95
1/1/2020,Fundatia Roman in Olanda,Dotarea scolii romanesti Haga 2020,"Functionare, mentenanta",-0.112428789,-0.589372350,Europa,Olanda,0,10000,10000
1/1/2020,Fundatia Roman in Olanda,Dotarea scolii romanesti Haga 2020,"Functionare, mentenanta",-0.118674833,-0.622115259,Europa,Olanda,0,10000,10000
1/1/2020,"Fundatia ""Romani pentru Romani""",Dotare IT - Scoala romaneasca din Amsterdam,"Functionare, mentenanta",-0.117203281,-0.588441493,Europa,Olanda,-108.950000000,10000,9891.05
1/1/2020,"Fundatia ""Romani pentru Romani""",Dotare IT - Scoala romaneasca din Amsterdam,"Functionare, mentenanta",-0.123643634,-0.620776517,Europa,Olanda,-108.950000000,10000,9891.05
1/1/2020,"Fundatia ""Romani pentru Romani""",Biblioteca romaneasca Olanda,"Functionare, mentenanta",-0.121970070,-0.587471959,Europa,Olanda,-4174.93,17702,13527.07
1/1/2020,"Fundatia ""Romani pentru Romani""",Biblioteca romaneasca Olanda,"Functionare, mentenanta",-0.131136168,-0.631620705,Europa,Olanda,-4174.93,17702,13527.07
1/1/2020,EuropaNova asbl,Dotare scoala romaneasca (SCROEN),"Functionare, mentenanta",-0.126728842,-0.586463810,Europa,Belgia,-1297.82,10000,8702.18
1/1/2020,EuropaNova asbl,Dotare scoala romaneasca (SCROEN),"Functionare, mentenanta",-0.132855604,-0.614816664,Europa,Belgia,-1297.82,10000,8702.18
1/1/2015,Editura Alexandru cel Bun SRL,"Organizarea si functionarea bibliotecii Glasul Bucovinei , filiala a editurii Alexandru cel Bun (continuarea proiectului)","Functionare, mentenanta",-0.131479284,-0.585417114,Europa,Ucraina,,,30512.4
1/1/2015,Editura Alexandru cel Bun SRL,"Organizarea si functionarea bibliotecii Glasul Bucovinei , filiala a editurii Alexandru cel Bun (continuarea proiectului)","Functionare, mentenanta",-0.153766776,-0.684653121,Europa,Ucraina,,,30512.4
1/1/2019,Editura Alexandru cel Bun SRL,"Modernizarea si sustinerea functionarii bibliotecii ""Glasul Bucovinei"", filiala a Editurii ""Alexandru cel Bun""","Functionare, mentenanta",-0.136221084,-0.584331940,Europa,Ucraina,0,49000,49000
1/1/2019,Editura Alexandru cel Bun SRL,"Modernizarea si sustinerea functionarii bibliotecii ""Glasul Bucovinei"", filiala a Editurii ""Alexandru cel Bun""","Functionare, mentenanta",-0.173303490,-0.743400079,Europa,Ucraina,0,49000,49000
1/1/2017,Editura Alexandru cel Bun SRL,"Modernizarea si sustinerea functionarii bibliotecii ""Glasul Bucovinei"", filiala a editurii ""Alexandru cel Bun""","Functionare, mentenanta",-0.140953931,-0.583208358,Europa,Ucraina,-723.600000000,45000,44276.4
1/1/2017,Editura Alexandru cel Bun SRL,"Modernizarea si sustinerea functionarii bibliotecii ""Glasul Bucovinei"", filiala a editurii ""Alexandru cel Bun""","Functionare, mentenanta",-0.175625779,-0.726665951,Europa,Ucraina,-723.600000000,45000,44276.4
1/1/2020,Editura Alexandru cel Bun SRL,Biblioteca de carte romaneasca 'Glasul Bucovina': documentare si educatie,"Functionare, mentenanta",-0.145677513,-0.582046443,Europa,Ucraina,0,33600,33600
1/1/2020,Editura Alexandru cel Bun SRL,Biblioteca de carte romaneasca 'Glasul Bucovina': documentare si educatie,"Functionare, mentenanta",-0.172870648,-0.690695113,Europa,Ucraina,0,33600,33600
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,Sustinerea invatamantului digitalizat in scolile romanesti din Serbia,"Functionare, mentenanta",-0.150391519,-0.580846271,Europa,Serbia,-1121.21,43575,42453.79
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,Sustinerea invatamantului digitalizat in scolile romanesti din Serbia,"Functionare, mentenanta",-0.185862019,-0.717841414,Europa,Serbia,-1121.21,43575,42453.79
1/1/2019,"Colegiul National ""I.L. Caragiale"" Ploiesti","""Romania mea"" - auxiliar didactic","Functionare, mentenanta",-0.155095641,-0.579607921,Europa,Romania,-17497.45,34995,17497.55
1/1/2019,"Colegiul National ""I.L. Caragiale"" Ploiesti","""Romania mea"" - auxiliar didactic","Functionare, mentenanta",-0.170172273,-0.635950802,Europa,Romania,-17497.45,34995,17497.55
1/1/2019,"Centrul spiritual cultural roman ""Sf Parascheva""",Identitate romaneasca in spatiul european,"Functionare, mentenanta",-0.159789569,-0.578331474,Europa,Franta,-2756.36,67000,64243.64
1/1/2019,"Centrul spiritual cultural roman ""Sf Parascheva""",Identitate romaneasca in spatiul european,"Functionare, mentenanta",-0.216819921,-0.784743246,Europa,Franta,-2756.36,67000,64243.64
1/1/2019,"Centrul de studii teologice ""Sfantul Cuvios Dionisie Exiguul""","Formarea continua in vederea transmiterii identitatii de limba, cultura, traditie, spiritualitate si de neam","Functionare, mentenanta",-0.164472993,-0.577017014,Europa,Italia,-2522.95,47000,44477.05
1/1/2019,"Centrul de studii teologice ""Sfantul Cuvios Dionisie Exiguul""","Formarea continua in vederea transmiterii identitatii de limba, cultura, traditie, spiritualitate si de neam","Functionare, mentenanta",-0.205113402,-0.719594873,Europa,Italia,-2522.95,47000,44477.05
1/1/2015,Biserica Sf. Mina din Priscareni,Ajutor pentru pictura bisericii Sf. Mina din Prisacareni,"Functionare, mentenanta",-0.169145608,-0.575664628,Europa,Ucraina,,,30000
1/1/2015,Biserica Sf. Mina din Priscareni,Ajutor pentru pictura bisericii Sf. Mina din Prisacareni,"Functionare, mentenanta",-0.197336542,-0.671608732,Europa,Ucraina,,,30000
1/1/2015,"Biserica Ortodoxa Romana Deliblata, comuna Cuvin",Reparatia acoperisului bisericii,"Functionare, mentenanta",-0.173807104,-0.574274404,Europa,Serbia,,,37986.93
1/1/2015,"Biserica Ortodoxa Romana Deliblata, comuna Cuvin",Reparatia acoperisului bisericii,"Functionare, mentenanta",-0.210487095,-0.695468412,Europa,Serbia,,,37986.93
1/1/2018,"Biblioteca judeteana ""Antim Ivireanu"" Valcea",Centrul Cultural Romanesc ”Sf. Antim Ivireanu” din Parla,"Functionare, mentenanta",-0.178457177,-0.572846433,Europa,Romania,-5351.58,45000,39648.42
1/1/2018,"Biblioteca judeteana ""Antim Ivireanu"" Valcea",Centrul Cultural Romanesc ”Sf. Antim Ivireanu” din Parla,"Functionare, mentenanta",-0.217765760,-0.699026744,Europa,Romania,-5351.58,45000,39648.42
1/1/2020,Betania Limited,Dotare cu aparatura pentru departamentul media al Bisercii crestine Betania-Dublin,"Functionare, mentenanta",-0.183095519,-0.571380811,Europa,Irlanda,-20187.11,50000,29812.89
1/1/2020,Betania Limited,Dotare cu aparatura pentru departamentul media al Bisercii crestine Betania-Dublin,"Functionare, mentenanta",-0.213421111,-0.666016995,Europa,Irlanda,-20187.11,50000,29812.89
1/1/2020,"Associazione Socioculturale ""Floare de Colt"" (Stella Alpina)",Dotare IT - Educatie si traditie pentru romanii din Sicilia,"Functionare, mentenanta",-0.187721827,-0.569877632,Europa,Italia,0,4000,4000
1/1/2020,"Associazione Socioculturale ""Floare de Colt"" (Stella Alpina)",Dotare IT - Educatie si traditie pentru romanii din Sicilia,"Functionare, mentenanta",-0.191893423,-0.582541579,Europa,Italia,0,4000,4000
1/1/2019,Association Luxembourg-Roumanie,30 de ani de prietenie,"Functionare, mentenanta",-0.192335797,-0.568336996,Europa,Luxemburg,-6379.6,35000,28620.4
1/1/2019,Association Luxembourg-Roumanie,30 de ani de prietenie,"Functionare, mentenanta",-0.222917616,-0.658703842,Europa,Luxemburg,-6379.6,35000,28620.4
1/1/2017,Asociatia Syllabus,Din jertfa s-a nascut Unirea (elaborarea si dotarea a 1000 de scoli din Republica Moldova cu un set de materiale didactice dedicate Centenarului Marii Uniri: panoul interactiv si 3 planse,"Functionare, mentenanta",-0.196937124,-0.566759004,Europa,Romania,-205.18,50000,49794.82
1/1/2017,Asociatia Syllabus,Din jertfa s-a nascut Unirea (elaborarea si dotarea a 1000 de scoli din Republica Moldova cu un set de materiale didactice dedicate Centenarului Marii Uniri: panoul interactiv si 3 planse,"Functionare, mentenanta",-0.251417395,-0.723546019,Europa,Romania,-205.18,50000,49794.82
